%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,dsteamvr_x,dsteamvr_y,dsteamvr_z,drobot_x,drobot_y,drobot_z
1782457856085830450,110,1782457856085830450,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856119146347,111,1782457856119146347,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856152491092,112,1782457856152491092,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856185816287,113,1782457856185816287,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856219142436,114,1782457856219142436,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856252482652,115,1782457856252482652,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856285847902,116,1782457856285847902,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856319155931,117,1782457856319155931,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856352487564,118,1782457856352487564,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856385818958,119,1782457856385818958,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856419143199,120,1782457856419143199,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856452478885,121,1782457856452478885,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856485816001,122,1782457856485816001,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856519144296,123,1782457856519144296,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856552469253,124,1782457856552469253,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856585813760,125,1782457856585813760,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856619142770,126,1782457856619142770,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856652461767,127,1782457856652461767,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856685810804,128,1782457856685810804,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856719139099,129,1782457856719139099,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856752470016,130,1782457856752470016,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856785816431,131,1782457856785816431,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856819144248,132,1782457856819144248,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856852473258,133,1782457856852473258,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856885807514,134,1782457856885807514,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856919139623,135,1782457856919139623,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856952519416,136,1782457856952519416,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457856985842227,137,1782457856985842227,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857019147872,138,1782457857019147872,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857052466154,139,1782457857052466154,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857085807085,140,1782457857085807085,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857119150161,141,1782457857119150161,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857152462959,142,1782457857152462959,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857185801029,143,1782457857185801029,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857219139337,144,1782457857219139337,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857252457618,145,1782457857252457618,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857285815954,146,1782457857285815954,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857319164752,147,1782457857319164752,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857352472305,148,1782457857352472305,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857385809421,149,1782457857385809421,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857419147014,150,1782457857419147014,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857452462911,151,1782457857452462911,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
1782457857485800504,152,1782457857485800504,steamvr_world,1.0640344619750977,0.7386327981948853,0.6119844913482666,0.431746135496514,0.5636361815403834,-0.5141980583366331,0.4811547424116676,0.0,0.0,0.0,0.0,0.0,0.0
