%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1782457861652503490,277,1782457861652503490,steamvr_world,1.478254795074463,0.7116488814353943,0.5603299736976624,0.42914482223791817,0.5552529966332362,-0.4964548240647527,0.5109417177516751
1782457861685825824,278,1782457861685825824,steamvr_world,1.4756213426589966,0.7128645777702332,0.5611168146133423,0.4296711854241538,0.5553605423225613,-0.4956096097259622,0.5112029491255626
1782457861719165325,279,1782457861719165325,steamvr_world,1.472321629524231,0.7141256332397461,0.5618951320648193,0.42957211221187225,0.5555475369748274,-0.4943195612365351,0.5123308559416979
1782457861752483844,280,1782457861752483844,steamvr_world,1.472321629524231,0.7141256332397461,0.5618951320648193,0.42957211221187225,0.5555475369748274,-0.4943195612365351,0.5123308559416979
1782457861785850048,281,1782457861785850048,steamvr_world,1.4686553478240967,0.715703010559082,0.5624549388885498,0.43022149453749436,0.5547027356155512,-0.4928733346970669,0.5140916423004189
1782457861819164752,282,1782457861819164752,steamvr_world,1.464414119720459,0.7178217172622681,0.5630682706832886,0.43165702344060436,0.5549099868330568,-0.4918416698054117,0.5136525016685489
1782457861852504253,283,1782457861852504253,steamvr_world,1.464414119720459,0.7178217172622681,0.5630682706832886,0.43165702344060436,0.5549099868330568,-0.4918416698054117,0.5136525016685489
1782457861885827064,284,1782457861885827064,steamvr_world,1.4598538875579834,0.7198745608329773,0.5635532140731812,0.4327504303181327,0.556413050503102,-0.49120719612856467,0.5117099498356636
1782457861919161081,285,1782457861919161081,steamvr_world,1.454817533493042,0.7219967842102051,0.5637377500534058,0.4321985477087366,0.5579377096933104,-0.49186516588268925,0.5098809528231438
1782457861952482461,286,1782457861952482461,steamvr_world,1.454817533493042,0.7219967842102051,0.5637377500534058,0.4321985477087366,0.5579377096933104,-0.49186516588268925,0.5098809528231438
1782457861985807180,287,1782457861985807180,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862019177436,288,1782457862019177436,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862052515983,289,1782457862052515983,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862085840702,290,1782457862085840702,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862119161844,291,1782457862119161844,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862152491331,292,1782457862152491331,steamvr_world,1.4492616653442383,0.7247902750968933,0.5640718936920166,0.43154605929403106,0.5583954825804545,-0.4926843343199078,0.5091410712732606
1782457862185828685,293,1782457862185828685,steamvr_world,1.4245351552963257,0.7366361618041992,0.5694747567176819,0.4335650264278727,0.5600950502098332,-0.49426214424571285,0.5040038049009875
